BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA371752	SRR12659039	SAMN15856765	drought	leaf	NA	Yanshu No. 10	YD_3	NA	cultivar:Yanshu No. 10; age:not collected; geo loc name:China:ShanXi; tissue:leaf; treatment:drought; replicate:biological replicate 3
PRJNA371752	SRR12659040	SAMN15856764	drought	leaf	NA	Yanshu No. 10	YD_2	NA	cultivar:Yanshu No. 10; age:not collected; geo loc name:China:ShanXi; tissue:leaf; treatment:drought; replicate:biological replicate 2
PRJNA371752	SRR12659041	SAMN15856755	control	leaf	NA	Hequ red millet	HC_2	NA	cultivar:Hequ red millet; age:not collected; geo loc name:China:ShanXi; tissue:leaf; treatment:control; replicate:biological replicate 2
PRJNA371752	SRR12659042	SAMN15856754	control	leaf	NA	Hequ red millet	HC_1	NA	cultivar:Hequ red millet; age:not collected; geo loc name:China:ShanXi; tissue:leaf; treatment:control; replicate:biological replicate 1
PRJNA751482	SRR15364373	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364374	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364375	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364376	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364377	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364378	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364379	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364380	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364381	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364382	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364383	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364384	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364385	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364386	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364387	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364388	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364389	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364390	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364391	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364392	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364393	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364394	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364395	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364396	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364397	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364398	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364399	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364400	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364401	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364402	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364403	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364404	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364405	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364406	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364407	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364408	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364409	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364410	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364411	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364412	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364413	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364414	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364415	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364416	SAMN20519524	NA	NA	NA	NA	DT43	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: neimenggu; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364417	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364418	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364419	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA751482	SRR15364420	SAMN20519525	NA	NA	NA	NA	DS190	NA	cultivar:broomcorn millet; collection date:2021-02; depth:not applicable; env broad scale:not applicable; env local scale:not applicable; env medium:not applicable; geo loc name:China: hainan; isol growth condt:not applicable; lat lon:not applicable
PRJNA756378	SRR15531566	SAMN05607107	NA	root	early filling stage	Yixuandahongmi	R_Meizi_syHou	NA	cultivar:Yixuandahongmi; dev stage:Early filling stage; geo loc name:China: Inner Mongolia; tissue:Root
PRJNA792682	SRR17406718	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406719	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406720	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406721	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406725	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406726	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406727	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406728	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406729	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406730	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406731	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406732	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406733	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406734	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406735	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406736	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA792682	SRR17406737	SAMN24450452	NA	leaf	4 weeks	BC7344	BC7344	NA	cultivar:BC7344; dev stage:4 week; geo loc name:China: Beijing; tissue:leaf
PRJNA847741	SRR19629750	SAMN13925828	NA	leaf	seedling stage	NA	BC188	NA	isolate:188; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
